INST CODE,INSTITUTE NAME,PLACE,DISTRICT,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS ,TUITION FEE,AFFILIATED
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,AI,ARTIFICIAL INTELLIGENCE,12313.0,12319.0,33291.0,33291.0,19645.0,19645.0,50723.0,50723.0,18803.0,19696.0,24260.0,49946.0,37985.0,50038.0,31363.0,31363.0,12568.0,13200.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,CHE,CHEMICAL ENGINEERING,58375.0,89730.0,58375.0,89730.0,82059.0,94114.0,58375.0,89730.0,76601.0,89730.0,58375.0,89730.0,102667.0,123997.0,123487.0,123487.0,88527.0,89730.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,CIV,CIVIL ENGINEERING,43811.0,90946.0,97084.0,97084.0,90849.0,104957.0,43811.0,90946.0,108906.0,108906.0,105684.0,105684.0,124117.0,124117.0,122032.0,125580.0,43811.0,90946.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,CSE,COMPUTER SCIENCE AND ENGINEERING,9207.0,10393.0,21730.0,25179.0,16075.0,16075.0,38955.0,38955.0,14268.0,16612.0,24822.0,32689.0,28878.0,33537.0,23510.0,33925.0,10050.0,11211.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,27166.0,27166.0,58737.0,94327.0,43704.0,48022.0,49810.0,49810.0,36934.0,44327.0,67271.0,96172.0,86154.0,101563.0,56585.0,80659.0,27166.0,31008.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,44115.0,49196.0,114578.0,117189.0,116265.0,116265.0,44115.0,114342.0,86983.0,105827.0,112815.0,112815.0,123653.0,124960.0,91551.0,118614.0,75650.0,83223.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,INF,INFORMATION TECHNOLOGY,13971.0,15488.0,30462.0,33480.0,20477.0,22929.0,52759.0,52759.0,18736.0,18798.0,26398.0,38001.0,46701.0,53660.0,35642.0,52989.0,13971.0,15488.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,MEC,MECHANICAL ENGINEERING,87035.0,118127.0,109249.0,118127.0,116336.0,118127.0,87035.0,118127.0,87035.0,118127.0,115219.0,118127.0,125424.0,125424.0,122658.0,125955.0,87035.0,118127.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,PHD,PHARM - D (M.P.C. STREAM),112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,112795.0,124954.0,124954.0,112795.0,112795.0,68000.0,ANURAG UNIVERSITY
DARE,DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH,KHAMMAM,KHM,COED,PVT,2007.0,CSE,COMPUTER SCIENCE AND ENGINEERING,90721.0,102983.0,90721.0,102983.0,118321.0,118321.0,90721.0,102983.0,90721.0,115412.0,90721.0,102983.0,118910.0,125521.0,123357.0,123357.0,90721.0,102983.0,50000.0,JNTUH
DIPS,DHANVANTHARI INST OF PHARM SCI,KOTHAGUDEM,KGM,COED,PVT,2007.0,PHM,B. PHARMACY (M.P.C. STREAM),53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,53392.0,52000.0,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006.0,CIV,CIVIL ENGINEERING,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,116822.0,123754.0,123754.0,116822.0,116822.0,116822.0,116822.0,60000.0,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),83190.0,83190.0,104904.0,116319.0,101845.0,114926.0,83190.0,83190.0,108603.0,108603.0,106539.0,106539.0,125960.0,125960.0,125123.0,125123.0,83190.0,106696.0,60000.0,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),78348.0,78348.0,102271.0,102271.0,93932.0,113973.0,78348.0,102768.0,91152.0,104734.0,89876.0,89876.0,125361.0,125377.0,115797.0,115797.0,80987.0,96187.0,60000.0,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006.0,CSE,COMPUTER SCIENCE AND ENGINEERING,49766.0,56552.0,116420.0,116420.0,110286.0,118086.0,106731.0,106731.0,118135.0,118135.0,110840.0,117211.0,124200.0,125482.0,118536.0,125243.0,69482.0,84053.0,60000.0,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76127.0,76127.0,98109.0,110221.0,115907.0,115907.0,100699.0,100699.0,95730.0,95730.0,114260.0,114260.0,125758.0,125758.0,122510.0,122510.0,84032.0,114310.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),71997.0,80077.0,99866.0,109006.0,89586.0,109290.0,71997.0,80077.0,90285.0,103146.0,76232.0,116232.0,125200.0,125200.0,124115.0,124115.0,75649.0,85876.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,CSE,COMPUTER SCIENCE AND ENGINEERING,50391.0,50391.0,116284.0,116284.0,116023.0,116023.0,50391.0,50391.0,98349.0,104998.0,110857.0,110857.0,125383.0,126115.0,118731.0,122961.0,69613.0,69613.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",63120.0,63120.0,107132.0,112531.0,92250.0,92250.0,82588.0,82588.0,90403.0,90403.0,68314.0,101708.0,124125.0,124125.0,71283.0,71283.0,90836.0,90836.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57794.0,77795.0,115243.0,115243.0,114088.0,115392.0,57794.0,77795.0,113874.0,115973.0,117450.0,117450.0,117689.0,119613.0,94994.0,94994.0,109479.0,109479.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,MEC,MECHANICAL ENGINEERING,112598.0,113601.0,112598.0,113601.0,112598.0,113601.0,112598.0,113601.0,112598.0,113601.0,112598.0,113601.0,112598.0,123356.0,112598.0,113601.0,112598.0,113601.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,113778.0,123162.0,123162.0,113778.0,113778.0,113778.0,113778.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),82191.0,109107.0,109836.0,117926.0,82191.0,109107.0,82191.0,109107.0,91188.0,109107.0,82191.0,114655.0,122647.0,124418.0,116462.0,122292.0,82191.0,109107.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),80077.0,80077.0,114481.0,116329.0,93662.0,107549.0,80077.0,80077.0,105973.0,112854.0,80077.0,80077.0,121926.0,122860.0,125999.0,125999.0,104919.0,112570.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,51499.0,51499.0,116248.0,116591.0,118471.0,118471.0,51499.0,51499.0,116874.0,116874.0,92030.0,117423.0,124534.0,125084.0,124480.0,125006.0,109507.0,109507.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",89594.0,112423.0,89594.0,115853.0,89594.0,112423.0,89594.0,112423.0,116549.0,116549.0,98772.0,112423.0,121829.0,125726.0,123207.0,123207.0,116996.0,116996.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,95372.0,110854.0,117899.0,117899.0,95372.0,116319.0,95372.0,110854.0,110934.0,110934.0,110799.0,110854.0,95372.0,110854.0,123859.0,123859.0,95372.0,110854.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,118031.0,122577.0,122577.0,118031.0,118031.0,118031.0,118031.0,60000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90870.0,90870.0,90870.0,90870.0,110984.0,110984.0,90870.0,90870.0,125552.0,125552.0,90870.0,90870.0,125813.0,125813.0,119265.0,124890.0,90870.0,90870.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,CIV,CIVIL ENGINEERING,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,107397.0,118710.0,125814.0,121949.0,121949.0,107397.0,107397.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,101703.0,101703.0,115854.0,116218.0,108938.0,108938.0,102731.0,102731.0,116261.0,116261.0,105876.0,107397.0,103388.0,103388.0,101703.0,113140.0,101703.0,101703.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",88656.0,88656.0,121949.0,121949.0,125813.0,125813.0,88656.0,88656.0,97581.0,97581.0,111958.0,111958.0,123152.0,124198.0,118790.0,118790.0,88656.0,88656.0,100000.0,JNTUH
GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007.0,PHD,PHARM - D (M.P.C. STREAM),42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,42882.0,45464.0,110000.0,JNTUH
GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007.0,PHM,B. PHARMACY (M.P.C. STREAM),125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,125995.0,70000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CIV,CIVIL ENGINEERING,99908.0,99908.0,116541.0,121597.0,115072.0,115072.0,99908.0,99908.0,99908.0,115072.0,115072.0,115072.0,125202.0,125202.0,126003.0,126003.0,99908.0,99908.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23994.0,24243.0,29396.0,84091.0,40019.0,52266.0,23994.0,24243.0,37387.0,43175.0,72866.0,72866.0,86005.0,122234.0,76541.0,76541.0,26561.0,26561.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),25663.0,29963.0,57511.0,72957.0,38902.0,41323.0,25663.0,29963.0,38048.0,51903.0,53906.0,60118.0,85734.0,111394.0,58218.0,92811.0,25663.0,29963.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSE,COMPUTER SCIENCE AND ENGINEERING,19495.0,19495.0,38954.0,39522.0,31794.0,31794.0,39254.0,39254.0,25439.0,34792.0,59088.0,59088.0,53558.0,58628.0,58656.0,65123.0,22331.0,22331.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",23870.0,26362.0,46813.0,53428.0,37019.0,39702.0,87749.0,87749.0,35648.0,52530.0,79172.0,87008.0,64911.0,95562.0,71106.0,121341.0,23976.0,26362.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),31573.0,33667.0,99895.0,99895.0,43935.0,51373.0,31573.0,33667.0,52670.0,56618.0,86768.0,88661.0,110139.0,110183.0,80797.0,115033.0,31573.0,38055.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45673.0,45673.0,116064.0,116064.0,62899.0,64699.0,63779.0,68924.0,64489.0,64489.0,110284.0,116113.0,120737.0,121643.0,95239.0,122883.0,49995.0,49995.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67066.0,68924.0,111474.0,111474.0,114341.0,118052.0,104857.0,104857.0,102385.0,116695.0,67066.0,122524.0,124434.0,124434.0,100574.0,101381.0,67066.0,117990.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,MEC,MECHANICAL ENGINEERING,64639.0,111172.0,64639.0,111172.0,107635.0,111172.0,64639.0,111172.0,99616.0,117377.0,64639.0,111172.0,124815.0,124815.0,125968.0,125968.0,64639.0,111172.0,120000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),39766.0,67766.0,113713.0,114977.0,114656.0,114868.0,92511.0,92511.0,92442.0,116263.0,114445.0,114445.0,91001.0,124379.0,123546.0,125858.0,87855.0,97186.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006.0,CSE,COMPUTER SCIENCE AND ENGINEERING,44652.0,52446.0,111967.0,111967.0,101752.0,108919.0,100355.0,100355.0,95628.0,116726.0,64755.0,101572.0,124839.0,125349.0,121872.0,121872.0,79704.0,79704.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68184.0,68184.0,112843.0,112843.0,111330.0,115070.0,82351.0,115560.0,113303.0,117920.0,102799.0,102799.0,123456.0,123574.0,124260.0,124260.0,97343.0,102805.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,58271.0,61153.0,93170.0,93170.0,97269.0,109161.0,58271.0,61153.0,115641.0,115641.0,58271.0,85566.0,122614.0,122614.0,125965.0,125965.0,105772.0,110811.0,70000.0,JNTUH
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,18403.0,,42906.0,,29083.0,,27888.0,,27880.0,,67582.0,,79963.0,,85861.0,,19404.0,70000.0,OU
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021.0,INF,INFORMATION TECHNOLOGY,,24869.0,,72190.0,,41960.0,,44787.0,,43758.0,,84747.0,,119606.0,,122284.0,,24869.0,70000.0,OU
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,24941.0,27804.0,61546.0,95211.0,42553.0,44550.0,77159.0,77159.0,33062.0,35595.0,37997.0,75582.0,81376.0,121337.0,51817.0,90392.0,24941.0,27804.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,CIV,CIVIL ENGINEERING,101099.0,106952.0,118199.0,118199.0,101099.0,111472.0,101099.0,106952.0,114606.0,118465.0,124935.0,124935.0,124943.0,124943.0,124597.0,124597.0,101099.0,106952.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),19196.0,20465.0,37039.0,64794.0,36461.0,43337.0,19196.0,20465.0,28967.0,35413.0,64791.0,64791.0,65535.0,68242.0,43759.0,44848.0,19610.0,21147.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,CSE,COMPUTER SCIENCE AND ENGINEERING,13503.0,16654.0,33483.0,46843.0,22008.0,24506.0,66322.0,66322.0,22788.0,22788.0,38936.0,44887.0,43637.0,60027.0,27011.0,53705.0,15497.0,16654.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",17568.0,18012.0,40382.0,57046.0,28818.0,32124.0,17568.0,18012.0,27096.0,27096.0,56632.0,89869.0,59531.0,79469.0,40936.0,40936.0,19249.0,19535.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30249.0,30249.0,73835.0,99545.0,62188.0,71584.0,30249.0,60969.0,47124.0,58981.0,113679.0,113679.0,100057.0,100057.0,66528.0,102646.0,37881.0,48650.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65670.0,65670.0,113974.0,113974.0,110392.0,110392.0,65670.0,65670.0,104896.0,109314.0,117267.0,117267.0,123880.0,126028.0,89043.0,114902.0,87741.0,113443.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999.0,INF,INFORMATION TECHNOLOGY,18135.0,18135.0,41156.0,71704.0,33542.0,33542.0,18135.0,18135.0,29536.0,29536.0,48948.0,76781.0,61484.0,84611.0,52152.0,52152.0,18135.0,24400.0,120000.0,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),79816.0,93161.0,79816.0,93161.0,116510.0,116510.0,79816.0,93161.0,114116.0,114116.0,98939.0,98939.0,125566.0,125652.0,125212.0,125212.0,79816.0,93161.0,50000.0,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005.0,CSE,COMPUTER SCIENCE AND ENGINEERING,63719.0,63719.0,63719.0,108435.0,107259.0,111463.0,63719.0,63719.0,83775.0,84164.0,96300.0,96300.0,123856.0,124865.0,101310.0,101310.0,63719.0,63719.0,50000.0,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",87663.0,87663.0,107392.0,108243.0,117593.0,117593.0,87663.0,87663.0,114116.0,117888.0,113282.0,113282.0,125582.0,125582.0,120508.0,120508.0,87663.0,87663.0,50000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,6309.0,,20079.0,,9853.0,,18582.0,,10328.0,,18747.0,,23263.0,,20889.0,,6381.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,4687.0,,10359.0,,6112.0,,4687.0,,6147.0,,9352.0,,17565.0,,18057.0,,5191.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",,5815.0,,16956.0,,8117.0,,5815.0,,7100.0,,14989.0,,22673.0,,18016.0,,5848.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CST,COMPUTER SCIENCE AND TECHNOLOGY,,9641.0,,26514.0,,13741.0,,9641.0,,12339.0,,22865.0,,40297.0,,33385.0,,9641.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,12631.0,,49208.0,,21416.0,,99472.0,,26933.0,,50962.0,,56123.0,,47197.0,,13183.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,33299.0,,84027.0,,60533.0,,33299.0,,56574.0,,79533.0,,118756.0,,84202.0,,49147.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,ETM,ELECTRONICS AND TELEMATICS,,32635.0,,63543.0,,52320.0,,46187.0,,63464.0,,66771.0,,123035.0,,119648.0,,42908.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,INF,INFORMATION TECHNOLOGY,,7475.0,,22277.0,,12896.0,,16178.0,,11186.0,,21687.0,,37648.0,,37809.0,,8133.0,100000.0,JNTUH
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995.0,PHD,PHARM - D (M.P.C. STREAM),88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,88679.0,68000.0,OU
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995.0,PHM,B. PHARMACY (M.P.C. STREAM),98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,98827.0,90000.0,OU
GRCP,GOKARAJU RANGARAJU COLLEGE OF PHARMACY,BACHUPALLI,MDL,COED,PVT,2003.0,PHM,B. PHARMACY (M.P.C. STREAM),22087.0,104426.0,109091.0,109091.0,22087.0,104426.0,22087.0,104426.0,104426.0,104426.0,22087.0,104426.0,22087.0,104426.0,22087.0,104426.0,22087.0,104426.0,65000.0,OU
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997.0,CIV,CIVIL ENGINEERING,15721.0,48842.0,116791.0,116791.0,113423.0,113423.0,15721.0,48842.0,113778.0,115988.0,91979.0,104445.0,101105.0,124025.0,78032.0,118326.0,102358.0,102358.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997.0,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8486.0,8905.0,19526.0,29174.0,11150.0,12965.0,37700.0,37700.0,13377.0,15530.0,16686.0,16686.0,28876.0,33596.0,27490.0,48176.0,9231.0,10014.0,130000.0,JNTUH
