INST CODE,INSTITUTE NAME,PLACE,DISTRICT,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS ,TUITION FEE,AFFILIATED
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CST,COMPUTER SCIENCE AND TECHNOLOGY,NA,9641,NA,26514,NA,13741,NA,9641,NA,12339,NA,22865,NA,40297,NA,33385,NA,9641,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,12631,NA,49208,NA,21416,NA,99472,NA,26933,NA,50962,NA,56123,NA,47197,NA,13183,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,33299,NA,84027,NA,60533,NA,33299,NA,56574,NA,79533,NA,118756,NA,84202,NA,49147,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ETM,ELECTRONICS AND TELEMATICS,NA,32635,NA,63543,NA,52320,NA,46187,NA,63464,NA,66771,NA,123035,NA,119648,NA,42908,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,NA,7475,NA,22277,NA,12896,NA,16178,NA,11186,NA,21687,NA,37648,NA,37809,NA,8133,100000,JNTUH
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHD,PHARM - D (M.P.C. STREAM),88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,88679,68000,OU
GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHM,B. PHARMACY (M.P.C. STREAM),98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,98827,90000,OU
GRCP,GOKARAJU RANGARAJU COLLEGE OF PHARMACY,BACHUPALLI,MDL,COED,PVT,2003,PHM,B. PHARMACY (M.P.C. STREAM),22087,104426,109091,109091,22087,104426,22087,104426,104426,104426,22087,104426,22087,104426,22087,104426,22087,104426,65000,OU
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,15721,48842,116791,116791,113423,113423,15721,48842,113778,115988,91979,104445,101105,124025,78032,118326,102358,102358,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8486,8905,19526,29174,11150,12965,37700,37700,13377,15530,16686,16686,28876,33596,27490,48176,9231,10014,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),6745,7345,14737,17799,9044,11064,10971,10971,10029,12264,16678,22304,23770,28336,21584,33105,6745,7345,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,5127,5244,10484,11525,7809,8477,9427,9427,7155,9084,8871,16153,17384,18844,15949,24747,5543,5551,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",6094,6348,14474,19581,8982,10603,19218,19218,9102,12823,14730,16647,21722,23404,19739,30912,6094,6904,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,10884,11992,25827,30914,16227,19022,10884,45720,17692,19087,36138,36138,42710,46934,29413,29413,11924,11992,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24103,33786,112104,112104,51380,64643,24103,33786,37390,58985,98529,98529,80010,104469,43508,43508,40316,40316,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,8176,8761,23026,23720,12825,13212,18185,18185,11969,15122,23559,28574,29317,33082,21990,32257,8176,9114,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,20708,73861,107754,107754,105499,105499,93651,93651,114975,115170,85813,85813,120333,120333,83240,83240,69516,74636,130000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,24330,24330,64252,64252,39420,44818,111952,111952,36117,55207,42699,42699,80878,125461,25142,89749,27414,27414,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,105681,105681,108428,108428,107838,107838,105681,105681,108428,118465,105681,105681,126084,126084,124615,124615,105681,105681,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),14226,24594,52393,55266,38479,41725,76556,76556,33778,45384,37081,37081,71131,71131,34862,78888,23469,27927,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),22986,22986,37374,56545,34143,34717,22986,85741,34881,39752,54257,60620,63118,82601,47236,48234,24143,24332,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,15332,16500,33331,48011,26427,26427,40083,65371,25224,36053,34192,43620,42951,42951,24154,45776,18297,18563,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",22753,22753,40197,40484,31249,36536,22753,22753,28846,40793,38762,52690,59255,85196,40307,71282,22753,23480,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),29172,29790,70154,104073,51797,62499,29172,66290,52089,58331,60746,60746,107995,121289,58917,114620,32306,32306,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47324,48343,99387,102750,65953,65953,58631,58631,57569,63822,96851,108864,120835,125767,81533,112769,49126,49776,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72416,72416,116404,116404,122014,122014,72416,121279,111596,121360,112435,121656,123563,123563,109491,119959,107905,116062,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,22758,22758,47630,47630,39321,41019,22758,22758,29379,39247,48332,68677,69083,108848,39146,76084,22758,28278,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,102970,117586,112055,117586,116595,117586,102970,117586,110993,117586,102970,117586,102970,117586,123186,123186,102970,117586,120000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),35399,35566,90763,90763,56220,64636,106820,106820,51014,51014,35399,116804,102719,102719,91308,125037,35399,44647,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),33071,33071,65559,87629,47701,58766,33071,33071,46817,46817,97886,97886,99056,122169,89661,89661,33071,37354,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,24008,24008,41906,53677,40877,50744,50146,50146,36939,36939,64195,68358,77799,105015,62924,73637,30387,31782,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",31384,31384,70041,70041,51700,58357,37122,37122,41783,62865,86630,86630,95672,121428,53548,86348,31408,35621,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),49591,49591,85481,87054,65425,78434,49591,49591,64168,76094,61177,93506,118754,118754,104137,120621,54599,55148,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,42306,45344,104019,114653,66179,80695,42306,78586,68155,72723,116030,116030,120715,125401,107483,123265,49731,49731,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79521,116253,112947,117876,110290,116253,79521,116253,109383,116253,79521,116253,125626,125626,116207,123634,89325,116253,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,96053,111220,117400,117400,107005,111220,96053,111220,101539,111220,117400,117400,124460,124460,125828,125828,96053,111220,90000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CIV,CIVIL ENGINEERING,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,118476,119706,125475,125475,118476,118476,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),53080,58466,103709,113302,88092,107372,80312,80312,77997,92535,88492,111404,123277,123382,121346,122166,62193,74208,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,45353,45353,96516,96516,69222,79415,64140,64140,63794,70580,112286,114380,120391,125945,87115,121169,57506,62726,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",50220,50220,90548,112927,81852,116156,80080,80080,78560,96544,112503,112503,124214,125390,112338,112338,61614,69522,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),67216,71757,107567,107567,116063,116063,67216,71757,91732,110784,115802,115802,122577,125040,119494,119494,73127,86801,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81508,81508,104854,117899,109436,113828,87914,87914,86430,99595,100027,118060,125836,126042,123037,123037,81508,113155,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85414,116253,125752,125752,98869,116253,85414,116253,96836,116253,85414,116253,122953,125475,85414,116253,87717,116253,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,82521,116644,82521,116644,116764,116764,82521,116644,116764,116764,82521,116644,126064,126064,82521,116644,82521,116644,66000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ANE,AERONAUTICAL ENGINEERING,23633,32801,43422,43422,50646,55799,83884,83884,41129,41129,62779,62779,70157,70157,27623,32801,30825,56406,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CIV,CIVIL ENGINEERING,59456,73267,59456,83628,107856,112969,59456,73267,118107,118107,91539,91539,125451,125451,121686,125907,59456,73267,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),14380,14822,35089,41132,24574,26248,14380,93575,20845,24864,47110,47110,47578,57918,34191,65779,15334,15434,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),12849,14213,32074,41637,22061,22061,43705,43705,19077,20322,32994,65024,44528,52366,38708,62203,13257,14390,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSE,COMPUTER SCIENCE AND ENGINEERING,10934,10988,24456,28984,16219,18082,23835,23835,14719,14981,21896,29494,32588,33186,29142,37409,11324,11421,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,16037,18594,40429,61419,25240,27938,16037,18594,21507,27957,45690,64834,55492,90219,37573,54250,16037,18594,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",11904,12458,33337,36002,19157,21856,64296,64296,15930,18166,27209,61064,40990,44664,34059,34059,12143,13604,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,27095,31309,72228,85478,40618,41367,27095,110633,43703,52255,88328,90385,87994,105940,58869,87635,27380,31309,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45039,61454,89905,89905,110002,117540,45039,61454,91353,112395,101613,101613,121362,121362,94741,94741,66534,66534,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,INF,INFORMATION TECHNOLOGY,15239,15393,37310,40966,21975,27749,45146,45146,21264,22863,38114,51995,47529,60340,37232,61617,15239,15755,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,MEC,MECHANICAL ENGINEERING,74768,100479,104878,104878,109744,113893,74768,100479,113705,113705,75974,113395,98766,100479,121072,121072,81481,100479,101000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CIV,CIVIL ENGINEERING,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,115025,62000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),100032,100032,100032,100032,110636,110636,100032,105300,114364,114364,100032,100032,100032,100032,100032,100032,100032,100032,62000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,54645,54645,101196,110394,79574,79574,81618,81618,85907,95160,71225,71225,126021,126021,107299,107299,80372,80372,62000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68717,68717,115887,115887,95651,116276,68717,68717,117183,117183,114959,114959,123932,123932,112359,112359,85930,85930,62000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83258,83258,118460,118460,118483,118483,83258,83258,104234,104234,116961,116961,85486,85486,120913,120913,83258,83258,62000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86464,116253,86464,116253,86464,116276,86464,116253,111084,116253,86464,116253,86464,125075,86464,116253,86464,116253,62000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,42502,47117,104278,110373,69966,88214,42502,47117,65130,75252,108725,108725,121240,122168,86143,122367,50791,50791,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,99493,99493,99493,99493,99493,99493,99493,99493,119196,119196,99493,99493,125231,125231,125245,125245,99493,99493,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),39744,44375,97905,97905,71727,72350,39744,44375,60516,78978,78191,83209,120248,120248,39744,122304,47392,47613,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),43975,45872,92929,96434,64777,71693,43975,71313,63201,70476,43975,103470,119108,123806,86151,89652,44520,45980,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,27260,28170,63943,110573,47892,47892,95902,95902,43416,44740,83108,83108,81725,85049,58150,100974,33879,37689,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",39615,39615,84688,116615,60881,66262,58433,58433,57493,70654,115817,115817,119303,125076,93850,125249,43486,44712,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),64356,64356,86236,100761,86946,96727,77343,77343,75571,85763,71852,71852,125994,125994,117227,122513,64356,64356,95000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53617,55703,115698,115698,80831,81217,53617,55703,70742,79700,100570,100570,122813,124649,104979,121824,65178,68309,95000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,39811,43804,106270,115599,67599,83017,68113,74167,66028,69347,92233,103931,122160,124144,82020,122696,43418,44649,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,80104,104895,80104,104895,111375,111375,80104,104895,80104,104895,120879,120879,123627,123627,125514,125514,80104,104895,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),38938,42725,100092,100092,57737,71314,55694,55694,54817,61230,38938,64205,104622,121588,80241,115553,41831,44274,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),32842,41996,91726,91726,54167,58800,54510,54510,52654,55456,71694,79475,107222,120330,66289,120626,37806,41996,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,22147,29193,52315,72462,36098,44626,85061,85061,35669,41705,62119,90334,67712,74333,56247,69945,27109,34843,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,37672,47764,94886,94886,58384,80884,54475,54475,55294,62078,93925,93925,119995,122780,84865,84865,43323,47764,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36095,39140,70133,81934,51091,60602,36095,40952,49879,54799,86708,111633,101773,109773,78448,114002,36095,39140,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),45076,50137,103747,103747,70696,88632,70745,70745,71054,77921,93368,95717,123743,124745,99197,99197,53222,53314,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53957,53957,101624,117768,74597,77723,53957,72444,66505,69503,116768,116768,125941,125941,92305,120025,58587,58587,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,58123,70918,116701,116701,121080,121080,58123,70918,111029,111029,58123,70918,119448,121044,109048,109048,100448,115743,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,29521,39847,73128,110022,48265,55472,29521,39847,52263,52263,88139,88139,103371,120474,29521,58566,38355,39847,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,114353,114353,114353,114353,116596,116596,114353,114353,114353,114353,114353,114353,115970,115970,125514,125514,114353,114353,115000,JNTUH
JANG,JANGOAN INSTITUTE OF PHARMACEUTICAL SCIS,JANGAON,JGN,COED,PVT,2003,PHM,B. PHARMACY (M.P.C. STREAM),125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,125995,55000,KU
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,116583,117849,116583,117849,116583,117849,116583,117849,116583,117849,116583,117849,116583,117849,124428,124428,116583,117849,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),114661,114661,117486,117486,116200,116200,114661,114661,114661,116995,114661,114661,119738,124957,124239,124494,114661,114661,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,61486,61486,109874,109874,103029,108236,112213,112213,114590,116563,104799,113282,126016,126016,125802,125902,99112,99319,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",59057,115865,79670,115865,117011,117011,59057,115865,115310,115865,108148,115865,124398,124398,122611,125825,109339,115865,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76858,76858,115178,115178,110248,116344,76858,76858,104324,111499,90122,110687,112551,112551,122211,122211,76858,76858,60000,JNTUH
